Datum,Stunde,Fleher Deich Ost stromaufwÃ¤rts,Wetter,Temperatur,Luftfeuchtigkeit,Wolken,Gefuehlte Temperatur,Regen,Wind
31.10.2017,09:00:00,12,BewÃ¶lkt,9,71,81,7,0,12
31.10.2017,10:00:00,11,BewÃ¶lkt,9,68,85,7,0,12
31.10.2017,11:00:00,23,BewÃ¶lkt,10,66,90,8,0,12
31.10.2017,12:00:00,29,BewÃ¶lkt,10,64,94,8,0,13
31.10.2017,13:00:00,16,BewÃ¶lkt,10,66,92,8,0,13
31.10.2017,14:00:00,24,Bedeckt,10,67,91,8,0,12
31.10.2017,15:00:00,21,Bedeckt,10,69,89,8,0,12
31.10.2017,16:00:00,10,Bedeckt,9,69,91,8,0,12
31.10.2017,17:00:00,7,Nieselregen,8,70,93,7,0,12
31.10.2017,18:00:00,2,Nieselregen,8,71,95,7,0,12
31.10.2017,19:00:00,3,Nieselregen,6,72,96,6,0,13
31.10.2017,20:00:00,3,Bedeckt,5,74,98,5,0,13
31.10.2017,21:00:00,2,Bedeckt,4,75,100,4,0,13
31.10.2017,22:00:00,1,Bedeckt,5,77,100,5,0,13
31.10.2017,23:00:00,1,Nieselregen,6,78,100,5,0,13
01.11.2017,00:00:00,0,Nieselregen,7,80,100,6,0,13
01.11.2017,01:00:00,1,Nieselregen,8,78,100,6,0,13
01.11.2017,02:00:00,0,Nieselregen,9,77,100,7,0,14
01.11.2017,03:00:00,2,Nieselregen,9,76,100,7,0,14
01.11.2017,04:00:00,0,Nieselregen,9,75,100,7,0,13
01.11.2017,05:00:00,1,Bedeckt,9,74,100,7,0,13
01.11.2017,06:00:00,0,Bedeckt,9,72,100,7,0,13
01.11.2017,07:00:00,1,Bedeckt,9,71,89,7,0,12
01.11.2017,08:00:00,6,Bedeckt,9,69,78,8,0,12
01.11.2017,09:00:00,13,Bedeckt,10,67,68,8,0,11
01.11.2017,10:00:00,22,Bedeckt,10,64,59,9,0,11
01.11.2017,11:00:00,33,Leicht bewÃ¶lkt,11,62,50,10,0,10
01.11.2017,12:00:00,45,Leicht bewÃ¶lkt,12,59,42,11,0,10
01.11.2017,13:00:00,86,Leicht bewÃ¶lkt,13,58,38,12,0,9
01.11.2017,14:00:00,59,Leicht bewÃ¶lkt,13,57,34,13,0,9
01.11.2017,15:00:00,70,Leicht bewÃ¶lkt,14,57,30,14,0,8
01.11.2017,16:00:00,39,Leicht bewÃ¶lkt,14,59,23,13,0,8
01.11.2017,17:00:00,18,Leicht bewÃ¶lkt,13,61,16,13,0,7
01.11.2017,18:00:00,10,Leicht bewÃ¶lkt,13,63,9,13,0,6
01.11.2017,19:00:00,7,Leicht bewÃ¶lkt,12,66,25,12,0,7
01.11.2017,20:00:00,1,Sonnig,12,69,42,11,0,7
01.11.2017,21:00:00,0,Sonnig,11,72,58,11,0,7
01.11.2017,22:00:00,0,Sonnig,11,72,67,11,0,7
01.11.2017,23:00:00,1,BewÃ¶lkt,11,72,76,10,0,7
02.11.2017,00:00:00,0,BewÃ¶lkt,11,72,85,10,0,7
02.11.2017,01:00:00,0,BewÃ¶lkt,11,70,70,10,0,7
02.11.2017,02:00:00,0,BewÃ¶lkt,11,68,55,10,0,8
02.11.2017,03:00:00,0,BewÃ¶lkt,11,66,41,10,0,8
02.11.2017,04:00:00,2,BewÃ¶lkt,10,67,30,9,0,9
02.11.2017,05:00:00,4,Leicht bewÃ¶lkt,10,67,20,9,0,10
02.11.2017,06:00:00,10,Leicht bewÃ¶lkt,10,67,10,8,0,11
02.11.2017,07:00:00,31,Leicht bewÃ¶lkt,10,67,20,8,0,12
02.11.2017,08:00:00,33,Leicht bewÃ¶lkt,10,68,30,8,0,12
02.11.2017,09:00:00,14,Leicht bewÃ¶lkt,10,68,40,8,0,13
02.11.2017,10:00:00,5,Leicht bewÃ¶lkt,11,68,48,9,0,13
02.11.2017,11:00:00,9,Leicht bewÃ¶lkt,11,68,56,10,0,13
02.11.2017,12:00:00,23,Leicht bewÃ¶lkt,12,68,64,11,0,14
02.11.2017,13:00:00,16,Leicht bewÃ¶lkt,12,69,71,11,0,13
02.11.2017,14:00:00,12,BewÃ¶lkt,13,70,77,12,0,13
02.11.2017,15:00:00,21,BewÃ¶lkt,13,71,84,12,0,12
02.11.2017,16:00:00,22,BewÃ¶lkt,13,73,88,12,0,12
02.11.2017,17:00:00,25,Stellenweiser Regenfall,13,75,93,12,0,12
02.11.2017,18:00:00,19,Stellenweiser Regenfall,13,77,97,12,0,11
02.11.2017,19:00:00,9,Stellenweiser Regenfall,12,79,92,11,0,10
02.11.2017,20:00:00,4,Leichter Regenschauer,12,81,86,11,0,9
02.11.2017,21:00:00,1,Leichter Regenschauer,12,83,80,11,0,9
02.11.2017,22:00:00,5,Leichter Regenschauer,12,83,76,11,0,8
02.11.2017,23:00:00,2,Leichter Regenschauer,12,83,72,11,0,6
03.11.2017,00:00:00,1,Leichter Regenschauer,11,83,68,11,0,5
03.11.2017,01:00:00,0,Leichter Regenschauer,11,84,70,11,0,5
03.11.2017,02:00:00,0,Stellenweiser Regenfall,11,85,71,10,0,5
03.11.2017,03:00:00,0,Stellenweiser Regenfall,10,86,73,10,0,5
03.11.2017,04:00:00,0,Stellenweiser Regenfall,10,86,71,9,0,6
03.11.2017,05:00:00,8,Leichter Regenschauer,10,86,70,9,0,7
03.11.2017,06:00:00,12,Leichter Regenschauer,9,86,69,9,0,7
03.11.2017,07:00:00,25,Leichter Regenschauer,10,83,70,9,0,7
03.11.2017,08:00:00,35,Leichter Regenschauer,10,81,70,9,0,8
03.11.2017,09:00:00,14,Leichter Regenschauer,10,79,71,9,0,8
03.11.2017,10:00:00,11,Leichter Regenschauer,11,75,62,10,0,8
03.11.2017,11:00:00,12,BewÃ¶lkt,12,71,52,11,0,8
03.11.2017,12:00:00,20,BewÃ¶lkt,12,67,42,12,0,8
03.11.2017,13:00:00,18,BewÃ¶lkt,13,66,41,12,0,7
03.11.2017,14:00:00,30,Leicht bewÃ¶lkt,13,64,39,13,0,7
03.11.2017,15:00:00,29,Leicht bewÃ¶lkt,13,63,38,13,0,6
03.11.2017,16:00:00,39,Leicht bewÃ¶lkt,13,65,41,13,0,6
03.11.2017,17:00:00,15,Leicht bewÃ¶lkt,12,67,45,12,0,6
03.11.2017,18:00:00,8,Leicht bewÃ¶lkt,12,69,48,12,0,5
03.11.2017,19:00:00,9,Leicht bewÃ¶lkt,11,71,43,11,0,5
03.11.2017,20:00:00,4,Leicht bewÃ¶lkt,11,73,38,11,0,6
03.11.2017,21:00:00,5,Leicht bewÃ¶lkt,10,76,33,10,0,6
03.11.2017,22:00:00,6,Leicht bewÃ¶lkt,10,77,28,9,0,7
03.11.2017,23:00:00,3,Leicht bewÃ¶lkt,10,78,23,9,0,7
04.11.2017,00:00:00,2,Leicht bewÃ¶lkt,9,80,18,8,0,8
04.11.2017,01:00:00,1,Leicht bewÃ¶lkt,9,80,22,8,0,8
04.11.2017,02:00:00,1,Leicht bewÃ¶lkt,9,81,26,8,0,8
04.11.2017,03:00:00,0,Leicht bewÃ¶lkt,9,82,29,8,0,8
04.11.2017,04:00:00,0,Leicht bewÃ¶lkt,9,83,46,8,0,9
04.11.2017,05:00:00,3,Leicht bewÃ¶lkt,9,83,62,8,0,9
04.11.2017,06:00:00,1,Leicht bewÃ¶lkt,9,84,79,7,0,10
04.11.2017,07:00:00,17,Leicht bewÃ¶lkt,9,83,70,8,0,11
04.11.2017,08:00:00,2,Bedeckt,10,81,62,8,0,12
04.11.2017,09:00:00,13,Bedeckt,10,80,53,9,0,13
04.11.2017,10:00:00,29,Bedeckt,12,76,42,10,0,14
04.11.2017,11:00:00,30,Leicht bewÃ¶lkt,13,72,31,12,0,15
04.11.2017,12:00:00,46,Leicht bewÃ¶lkt,14,68,20,14,0,17
04.11.2017,13:00:00,74,Leicht bewÃ¶lkt,15,66,25,14,0,17
04.11.2017,14:00:00,52,Leicht bewÃ¶lkt,15,65,30,15,0,18
04.11.2017,15:00:00,63,Leicht bewÃ¶lkt,16,63,36,16,0,19
04.11.2017,16:00:00,42,Leicht bewÃ¶lkt,15,65,51,15,0,20
04.11.2017,17:00:00,8,Leicht bewÃ¶lkt,15,68,67,14,0,21
04.11.2017,18:00:00,4,Leicht bewÃ¶lkt,15,70,82,14,0,22
04.11.2017,19:00:00,1,Leicht bewÃ¶lkt,15,72,88,13,0,22
04.11.2017,20:00:00,7,Bedeckt,14,75,94,13,0,22
04.11.2017,21:00:00,4,Bedeckt,14,77,100,12,0,22
04.11.2017,22:00:00,0,Bedeckt,13,78,92,12,0,19
04.11.2017,23:00:00,0,Leichter Regenschauer,13,79,85,11,0,17
05.11.2017,00:00:00,0,Leichter Regenschauer,12,80,77,11,0,15
05.11.2017,01:00:00,0,Leichter Regenschauer,12,82,81,11,0,13
05.11.2017,02:00:00,0,Stellenweiser Regenfall,12,85,85,10,0,12
05.11.2017,03:00:00,0,Stellenweiser Regenfall,11,87,89,10,0,10
05.11.2017,04:00:00,0,Stellenweiser Regenfall,11,87,92,10,0,11
05.11.2017,05:00:00,3,Leichter Regenfall,11,87,96,9,0,12
05.11.2017,06:00:00,0,Leichter Regenfall,10,86,100,9,1,13
05.11.2017,07:00:00,1,Leichter Regenfall,10,83,94,8,1,13
05.11.2017,08:00:00,1,Leichter Regenfall,10,80,89,8,1,14
05.11.2017,09:00:00,3,Leichter Regenfall,10,77,83,8,1,14
05.11.2017,10:00:00,7,Leichter Regenfall,10,72,81,8,0,14
05.11.2017,11:00:00,9,Stellenweiser leichter Regenfall,10,67,79,8,0,15
05.11.2017,12:00:00,30,Stellenweiser leichter Regenfall,11,63,77,9,0,15
05.11.2017,13:00:00,21,Stellenweiser leichter Regenfall,11,62,79,9,0,15
05.11.2017,14:00:00,22,Stellenweiser Regenfall,11,61,80,9,0,15
05.11.2017,15:00:00,17,Stellenweiser Regenfall,11,60,82,9,0,15
05.11.2017,16:00:00,16,Stellenweiser Regenfall,10,62,80,8,0,14
05.11.2017,17:00:00,16,Stellenweiser Regenfall,9,64,78,7,0,14
05.11.2017,18:00:00,3,Stellenweiser Regenfall,9,66,75,7,0,13
05.11.2017,19:00:00,1,Stellenweiser Regenfall,9,67,59,6,0,13
05.11.2017,20:00:00,2,Stellenweiser Regenfall,8,69,44,6,0,12
05.11.2017,21:00:00,2,Stellenweiser Regenfall,8,71,28,6,0,12
05.11.2017,22:00:00,1,Stellenweiser Regenfall,7,73,22,5,0,11
05.11.2017,23:00:00,0,Leicht bewÃ¶lkt,7,74,16,5,0,10
06.11.2017,00:00:00,0,Leicht bewÃ¶lkt,7,76,11,5,0,9
06.11.2017,01:00:00,0,Leicht bewÃ¶lkt,6,78,13,5,0,9
06.11.2017,02:00:00,0,Leicht bewÃ¶lkt,6,80,16,4,0,9
06.11.2017,03:00:00,1,Leicht bewÃ¶lkt,6,83,18,4,0,8
06.11.2017,04:00:00,0,Leicht bewÃ¶lkt,5,84,21,4,0,8
06.11.2017,05:00:00,7,Leicht bewÃ¶lkt,5,85,24,4,0,7
06.11.2017,06:00:00,22,Leicht bewÃ¶lkt,5,87,27,4,0,6
06.11.2017,07:00:00,57,Leicht bewÃ¶lkt,5,85,27,4,0,6
06.11.2017,08:00:00,61,Leicht bewÃ¶lkt,6,83,26,5,0,5
06.11.2017,09:00:00,9,Leicht bewÃ¶lkt,6,81,26,6,0,5
06.11.2017,10:00:00,13,Leicht bewÃ¶lkt,7,76,28,7,0,6
06.11.2017,11:00:00,17,Leicht bewÃ¶lkt,8,71,30,8,0,6
06.11.2017,12:00:00,18,Leicht bewÃ¶lkt,9,66,33,8,0,7
06.11.2017,13:00:00,15,Leicht bewÃ¶lkt,10,64,32,9,0,7
06.11.2017,14:00:00,17,Leicht bewÃ¶lkt,10,62,30,9,0,7
06.11.2017,15:00:00,18,Leicht bewÃ¶lkt,10,60,29,9,0,8
06.11.2017,16:00:00,39,Leicht bewÃ¶lkt,10,62,23,9,0,7
06.11.2017,17:00:00,35,Leicht bewÃ¶lkt,10,64,18,9,0,6
06.11.2017,18:00:00,25,Leicht bewÃ¶lkt,10,66,12,9,0,5
06.11.2017,19:00:00,9,Leicht bewÃ¶lkt,9,68,9,9,0,4
06.11.2017,20:00:00,9,Leicht bewÃ¶lkt,9,70,6,9,0,4
06.11.2017,21:00:00,3,Leicht bewÃ¶lkt,9,73,4,9,0,3
06.11.2017,22:00:00,4,Leicht bewÃ¶lkt,8,74,3,9,0,3
06.11.2017,23:00:00,2,Leicht bewÃ¶lkt,8,76,3,8,0,3
07.11.2017,00:00:00,1,Leicht bewÃ¶lkt,8,77,2,8,0,3
07.11.2017,01:00:00,0,Leicht bewÃ¶lkt,8,78,3,8,0,4
07.11.2017,02:00:00,0,Leicht bewÃ¶lkt,7,79,3,7,0,4
07.11.2017,03:00:00,0,Leicht bewÃ¶lkt,7,81,3,7,0,4
07.11.2017,04:00:00,1,Leicht bewÃ¶lkt,7,81,3,6,0,4
07.11.2017,05:00:00,6,Leicht bewÃ¶lkt,7,82,2,6,0,5
07.11.2017,06:00:00,29,Leicht bewÃ¶lkt,7,82,1,6,0,5
07.11.2017,07:00:00,55,Leicht bewÃ¶lkt,7,80,1,6,0,5
07.11.2017,08:00:00,63,Sonnig,7,77,0,7,0,5
07.11.2017,09:00:00,10,Sonnig,8,74,0,7,0,5
07.11.2017,10:00:00,8,Sonnig,8,70,2,8,0,4
07.11.2017,11:00:00,12,Sonnig,9,66,5,9,0,4
07.11.2017,12:00:00,21,Sonnig,9,62,7,9,0,4
07.11.2017,13:00:00,26,Sonnig,10,61,14,9,0,4
07.11.2017,14:00:00,16,Leicht bewÃ¶lkt,10,60,20,10,0,4
07.11.2017,15:00:00,24,Leicht bewÃ¶lkt,10,59,27,10,0,4
07.11.2017,16:00:00,44,Leicht bewÃ¶lkt,9,62,34,9,0,4
07.11.2017,17:00:00,35,Leicht bewÃ¶lkt,9,65,42,9,0,4
07.11.2017,18:00:00,18,Leicht bewÃ¶lkt,8,68,49,8,0,4
07.11.2017,19:00:00,9,Leicht bewÃ¶lkt,8,71,56,8,0,4
07.11.2017,20:00:00,7,Leicht bewÃ¶lkt,7,74,64,7,0,4
07.11.2017,21:00:00,5,Leicht bewÃ¶lkt,7,77,71,7,0,3
07.11.2017,22:00:00,7,Leicht bewÃ¶lkt,6,78,75,6,0,3
07.11.2017,23:00:00,2,BewÃ¶lkt,6,80,79,6,0,3
08.11.2017,00:00:00,1,BewÃ¶lkt,6,81,84,6,0,3
08.11.2017,01:00:00,0,BewÃ¶lkt,6,82,87,6,0,3
08.11.2017,02:00:00,0,BewÃ¶lkt,6,82,91,6,0,3
08.11.2017,03:00:00,0,BewÃ¶lkt,6,83,95,6,0,3
08.11.2017,04:00:00,1,BewÃ¶lkt,7,83,92,6,0,3
08.11.2017,05:00:00,5,Stellenweiser Regenfall,7,83,88,6,0,3
08.11.2017,06:00:00,20,Stellenweiser Regenfall,7,83,84,7,0,3
08.11.2017,07:00:00,55,Stellenweiser Regenfall,7,82,73,7,0,4
08.11.2017,08:00:00,52,BewÃ¶lkt,7,81,63,7,0,4
08.11.2017,09:00:00,13,BewÃ¶lkt,7,80,53,7,0,5
08.11.2017,10:00:00,7,BewÃ¶lkt,8,78,56,7,0,5
08.11.2017,11:00:00,10,Leicht bewÃ¶lkt,8,75,59,8,0,5
08.11.2017,12:00:00,5,Leicht bewÃ¶lkt,9,73,63,8,0,5
08.11.2017,13:00:00,12,Leicht bewÃ¶lkt,9,73,72,8,0,6
08.11.2017,14:00:00,26,BewÃ¶lkt,9,73,82,8,0,6
08.11.2017,15:00:00,13,BewÃ¶lkt,9,74,91,9,0,6
08.11.2017,16:00:00,31,BewÃ¶lkt,9,76,94,8,0,7
08.11.2017,17:00:00,31,Stellenweiser Regenfall,9,78,97,8,0,7
08.11.2017,18:00:00,19,Stellenweiser Regenfall,9,80,100,8,0,8
08.11.2017,19:00:00,14,Stellenweiser Regenfall,8,82,100,7,0,7
08.11.2017,20:00:00,6,Bedeckt,8,84,100,7,0,6
08.11.2017,21:00:00,1,Bedeckt,8,86,100,7,0,6
08.11.2017,22:00:00,6,Bedeckt,8,87,100,7,0,6
08.11.2017,23:00:00,1,Bedeckt,8,88,100,7,0,5
09.11.2017,00:00:00,2,Bedeckt,7,88,99,7,0,5
09.11.2017,01:00:00,0,Bedeckt,7,90,97,7,0,5
09.11.2017,02:00:00,0,Bedeckt,7,91,94,7,0,5
09.11.2017,03:00:00,0,Bedeckt,7,92,92,7,0,4
09.11.2017,04:00:00,1,Bedeckt,7,92,91,6,0,5
09.11.2017,05:00:00,5,Bedeckt,7,92,91,6,0,5
09.11.2017,06:00:00,27,Bedeckt,7,92,91,6,0,6
09.11.2017,07:00:00,49,Bedeckt,7,91,90,6,0,6
09.11.2017,08:00:00,60,Bedeckt,7,89,89,6,0,7
09.11.2017,09:00:00,13,Bedeckt,7,88,88,6,0,8
09.11.2017,10:00:00,6,Bedeckt,8,84,80,6,0,8
09.11.2017,11:00:00,8,BewÃ¶lkt,8,80,72,7,0,9
09.11.2017,12:00:00,8,BewÃ¶lkt,9,76,64,7,0,10
09.11.2017,13:00:00,10,BewÃ¶lkt,9,74,67,7,0,10
09.11.2017,14:00:00,14,Leicht bewÃ¶lkt,9,72,71,8,0,11
09.11.2017,15:00:00,14,Leicht bewÃ¶lkt,9,70,74,8,0,11
09.11.2017,16:00:00,30,Leicht bewÃ¶lkt,9,73,71,7,0,11
09.11.2017,17:00:00,25,BewÃ¶lkt,9,76,67,7,0,11
09.11.2017,18:00:00,15,BewÃ¶lkt,8,78,63,6,0,12
09.11.2017,19:00:00,14,BewÃ¶lkt,8,80,70,6,0,12
09.11.2017,20:00:00,5,Leicht bewÃ¶lkt,7,81,77,6,0,13
09.11.2017,21:00:00,3,Leicht bewÃ¶lkt,6,82,84,6,0,13
09.11.2017,22:00:00,1,Leicht bewÃ¶lkt,7,82,89,6,0,13
09.11.2017,23:00:00,2,Nieselregen,7,83,95,6,0,14
10.11.2017,00:00:00,0,Nieselregen,7,83,100,6,0,14
10.11.2017,01:00:00,1,Nieselregen,7,83,100,5,0,14
10.11.2017,02:00:00,0,Nieselregen,8,83,100,5,0,15
10.11.2017,03:00:00,0,Nieselregen,8,83,100,5,0,16
10.11.2017,04:00:00,1,Nieselregen,8,83,100,5,0,16
10.11.2017,05:00:00,3,Nieselregen,8,83,100,5,0,17
10.11.2017,06:00:00,18,Nieselregen,8,83,100,5,0,18
10.11.2017,07:00:00,45,Nieselregen,8,83,100,5,0,19
10.11.2017,08:00:00,35,Nieselregen,9,83,100,6,0,20
10.11.2017,09:00:00,9,Nieselregen,9,83,100,6,0,21
10.11.2017,10:00:00,6,Nieselregen,9,84,100,6,0,21
10.11.2017,11:00:00,6,Nieselregen,9,84,100,6,0,22
10.11.2017,12:00:00,3,Nieselregen,10,84,100,7,0,23
10.11.2017,13:00:00,15,Nieselregen,10,81,96,7,0,23
10.11.2017,14:00:00,20,Leichter Regenfall,10,77,92,7,0,24
10.11.2017,15:00:00,14,Leichter Regenfall,10,73,87,8,0,24
10.11.2017,16:00:00,19,Leichter Regenfall,10,69,79,7,0,23
10.11.2017,17:00:00,19,Leichter Regenschauer,10,65,71,7,0,23
10.11.2017,18:00:00,11,Leichter Regenschauer,9,62,63,6,0,23
10.11.2017,19:00:00,10,Leichter Regenschauer,9,61,63,6,0,22
10.11.2017,20:00:00,6,Stellenweiser Regenfall,9,61,64,6,0,21
10.11.2017,21:00:00,2,Stellenweiser Regenfall,8,60,65,5,0,20
10.11.2017,22:00:00,3,Stellenweiser Regenfall,8,62,69,5,0,19
10.11.2017,23:00:00,1,Stellenweiser Regenfall,8,63,74,5,0,18
11.11.2017,00:00:00,4,Stellenweiser Regenfall,8,65,79,5,0,18
11.11.2017,01:00:00,0,Stellenweiser Regenfall,8,67,79,5,0,18
11.11.2017,02:00:00,0,BewÃ¶lkt,7,70,79,4,0,18
11.11.2017,03:00:00,0,BewÃ¶lkt,7,72,80,4,0,18
11.11.2017,04:00:00,1,BewÃ¶lkt,7,73,77,4,0,18
11.11.2017,05:00:00,0,Stellenweiser Regenfall,7,74,73,3,0,18
11.11.2017,06:00:00,1,Stellenweiser Regenfall,7,75,70,3,0,19
11.11.2017,07:00:00,1,Stellenweiser Regenfall,7,76,76,3,0,18
11.11.2017,08:00:00,4,Leichter Regenschauer,7,77,83,3,0,18
11.11.2017,09:00:00,7,Leichter Regenschauer,7,79,89,4,0,17
11.11.2017,10:00:00,7,Leichter Regenschauer,7,80,93,4,0,15
11.11.2017,11:00:00,3,Nieselregen,7,81,96,5,0,13
11.11.2017,12:00:00,7,Nieselregen,8,82,100,6,0,10
11.11.2017,13:00:00,7,Nieselregen,8,82,97,6,0,10
11.11.2017,14:00:00,7,Bedeckt,8,81,95,7,0,9
11.11.2017,15:00:00,5,Bedeckt,8,81,92,7,0,9
11.11.2017,16:00:00,10,Bedeckt,8,81,90,7,0,9
11.11.2017,17:00:00,2,Bedeckt,8,81,87,7,0,10
11.11.2017,18:00:00,2,Bedeckt,8,81,85,7,0,10
11.11.2017,19:00:00,5,Bedeckt,8,81,81,6,0,10
11.11.2017,20:00:00,0,Stellenweiser Regenfall,8,80,78,6,0,9
11.11.2017,21:00:00,0,Stellenweiser Regenfall,7,80,74,6,0,9
11.11.2017,22:00:00,2,Stellenweiser Regenfall,7,80,63,6,0,8
11.11.2017,23:00:00,1,Stellenweiser Regenfall,7,80,52,5,0,8
12.11.2017,00:00:00,0,Stellenweiser Regenfall,6,81,42,5,0,7
12.11.2017,01:00:00,0,Stellenweiser Regenfall,6,81,41,4,0,8
12.11.2017,02:00:00,1,Leicht bewÃ¶lkt,6,81,40,4,0,8
12.11.2017,03:00:00,0,Leicht bewÃ¶lkt,5,81,39,4,0,9
12.11.2017,04:00:00,2,Leicht bewÃ¶lkt,5,81,51,4,0,9
12.11.2017,05:00:00,0,Leicht bewÃ¶lkt,6,81,64,4,0,9
12.11.2017,06:00:00,1,Leicht bewÃ¶lkt,6,81,76,4,0,9
12.11.2017,07:00:00,2,Leicht bewÃ¶lkt,6,82,83,4,0,9
12.11.2017,08:00:00,3,Bedeckt,6,83,90,4,0,9
12.11.2017,09:00:00,1,Bedeckt,6,85,97,4,0,8
12.11.2017,10:00:00,6,Bedeckt,6,83,93,4,0,9
12.11.2017,11:00:00,5,Leichter Regenfall,6,81,89,5,0,9
12.11.2017,12:00:00,2,Leichter Regenfall,7,80,85,5,0,9
12.11.2017,13:00:00,3,Leichter Regenfall,7,78,82,5,0,10
12.11.2017,14:00:00,15,BewÃ¶lkt,7,76,79,5,0,12
12.11.2017,15:00:00,10,BewÃ¶lkt,7,74,76,5,0,13
12.11.2017,16:00:00,5,BewÃ¶lkt,7,74,74,4,0,14
12.11.2017,17:00:00,3,Leichter Regenschauer,6,74,73,4,0,14
12.11.2017,18:00:00,3,Leichter Regenschauer,6,74,72,3,0,15
12.11.2017,19:00:00,3,Leichter Regenschauer,6,75,67,3,0,15
12.11.2017,20:00:00,2,BewÃ¶lkt,6,76,62,3,0,14
12.11.2017,21:00:00,0,BewÃ¶lkt,6,77,57,3,0,14
12.11.2017,22:00:00,1,BewÃ¶lkt,6,78,53,3,0,14
12.11.2017,23:00:00,0,Stellenweiser Regenfall,5,78,49,3,0,14
13.11.2017,00:00:00,0,Stellenweiser Regenfall,5,79,45,2,0,14
13.11.2017,01:00:00,0,Stellenweiser Regenfall,5,80,52,2,0,14
13.11.2017,02:00:00,0,Leicht bewÃ¶lkt,5,81,60,2,0,14
13.11.2017,03:00:00,0,Leicht bewÃ¶lkt,5,82,68,2,0,14
13.11.2017,04:00:00,1,Leicht bewÃ¶lkt,5,82,66,2,0,14
13.11.2017,05:00:00,7,Stellenweiser Regenfall,5,82,64,2,0,14
13.11.2017,06:00:00,21,Stellenweiser Regenfall,5,82,62,2,0,14
13.11.2017,07:00:00,45,Stellenweiser Regenfall,5,80,64,2,0,15
13.11.2017,08:00:00,53,Leicht bewÃ¶lkt,6,77,66,3,0,15
13.11.2017,09:00:00,6,Leicht bewÃ¶lkt,6,75,68,3,0,16
13.11.2017,10:00:00,10,Leicht bewÃ¶lkt,7,71,61,4,0,16
13.11.2017,11:00:00,18,Stellenweiser Regenfall,8,67,55,5,0,17
13.11.2017,12:00:00,11,Stellenweiser Regenfall,9,64,49,6,0,17
13.11.2017,13:00:00,10,Stellenweiser Regenfall,9,63,45,6,0,16
13.11.2017,14:00:00,19,Leicht bewÃ¶lkt,9,62,41,6,0,15
13.11.2017,15:00:00,23,Leicht bewÃ¶lkt,9,62,37,7,0,15
13.11.2017,16:00:00,29,Leicht bewÃ¶lkt,8,64,36,6,0,14
13.11.2017,17:00:00,30,Leicht bewÃ¶lkt,8,67,36,6,0,13
13.11.2017,18:00:00,28,Leicht bewÃ¶lkt,7,70,35,5,0,12
13.11.2017,19:00:00,4,Leicht bewÃ¶lkt,7,72,31,5,0,11
13.11.2017,20:00:00,10,Leicht bewÃ¶lkt,6,74,27,4,0,10
13.11.2017,21:00:00,3,Leicht bewÃ¶lkt,6,76,23,4,0,10
13.11.2017,22:00:00,7,Leicht bewÃ¶lkt,5,78,26,4,0,9
13.11.2017,23:00:00,1,Leicht bewÃ¶lkt,5,79,29,3,0,8
14.11.2017,00:00:00,0,Leicht bewÃ¶lkt,5,80,33,3,0,7
14.11.2017,01:00:00,0,Leicht bewÃ¶lkt,5,81,30,3,0,7
14.11.2017,02:00:00,0,Leicht bewÃ¶lkt,4,83,28,3,0,7
14.11.2017,03:00:00,0,Leicht bewÃ¶lkt,4,84,26,3,0,6
14.11.2017,04:00:00,1,Leicht bewÃ¶lkt,4,84,29,2,0,7
14.11.2017,05:00:00,7,Leicht bewÃ¶lkt,4,84,32,2,0,8
14.11.2017,06:00:00,30,Leicht bewÃ¶lkt,4,84,36,2,0,8
14.11.2017,07:00:00,46,Leicht bewÃ¶lkt,4,83,41,2,0,9
14.11.2017,08:00:00,54,Leicht bewÃ¶lkt,4,82,46,2,0,10
14.11.2017,09:00:00,11,Leicht bewÃ¶lkt,5,81,52,2,0,11
14.11.2017,10:00:00,15,Leicht bewÃ¶lkt,5,79,63,3,0,12
14.11.2017,11:00:00,11,Leicht bewÃ¶lkt,6,78,74,3,0,12
14.11.2017,12:00:00,12,Leicht bewÃ¶lkt,6,76,85,4,0,12
14.11.2017,13:00:00,18,Leicht bewÃ¶lkt,6,75,90,4,0,12
14.11.2017,14:00:00,16,Stellenweiser Regenfall,7,74,95,4,0,12
14.11.2017,15:00:00,22,Stellenweiser Regenfall,7,73,100,5,0,12
14.11.2017,16:00:00,34,Stellenweiser Regenfall,6,75,100,4,0,12
14.11.2017,17:00:00,25,Nieselregen,5,77,100,4,0,12
14.11.2017,18:00:00,16,Nieselregen,4,79,100,4,0,12
14.11.2017,19:00:00,18,Nieselregen,3,81,100,2,0,11
14.11.2017,20:00:00,8,Nieselregen,2,84,100,1,0,11
14.11.2017,21:00:00,4,Nieselregen,0,87,100,0,0,10
14.11.2017,22:00:00,4,Nieselregen,2,88,100,2,0,9
14.11.2017,23:00:00,1,Nieselregen,3,90,100,3,0,9
15.11.2017,00:00:00,1,Nieselregen,5,91,100,4,0,8
15.11.2017,01:00:00,0,Nieselregen,6,90,100,5,0,8
15.11.2017,02:00:00,0,Nieselregen,7,89,100,5,0,8
15.11.2017,03:00:00,0,Nieselregen,7,88,100,6,0,8
15.11.2017,04:00:00,0,Nieselregen,7,87,100,6,0,8
15.11.2017,05:00:00,2,Nieselregen,7,87,100,6,0,8
15.11.2017,06:00:00,21,Nieselregen,7,86,100,6,0,8
15.11.2017,07:00:00,34,Nieselregen,7,86,100,6,0,8
